flat,67
expectations,69
answer,13
explaining,9
often,92
carrotapple,1
puree,5
unsure,7
sounded,17
turned,27
pesto,18
chopped,14
jalapeno,4
jelly,14
trust,31
mere,5
mortals,1
afterwards,25
soda,13
floats,2
maplespice,1
float,1
hypersaturated,1
maple,9
scoop,2
inattentive,2
laze,2
textbooks,2
timetable,1
mentally,3
wit,1
romantic,24
n,40
coz,2
unbearable,5
relax,12
giants,1
gold,6
fishes,5
waterfall,3
tam,4
drums,3
distance,15
unwind,1
sever,1
katherine,1
jalapeño,2
jam,10
discovering,5
oasis,6
giant,24
interesting,89
opt,6
salmon,57
addition,40
accent,6
nuts,6
spreads,3
divine,15
theyll,6
typically,21
lentilbased,1
original,42
legit,26
artisthippie,1
loaves,1
positive,34
quaint,18
raving,8
consistently,29
communication,2
steeply,2
composed,3
burnt,11
intriguing,2
aspect,6
closed,61
anyways,19
overpaying,4
french,78
languages,8
aroma,5
opted,26
advantage,2
fleeing,1
heaters,1
blankets,3
includes,23
colorful,11
hammock,2
sipping,3
book,29
relaxing,17
escape,5
recommendations,26
chaucer,1
rutabaga,1
particular,32
itd,8
done,86
incredible,76
scenery,2
view,15
surely,12
catching,6
saucemayo,1
kombucha,9
rise,3
laugh,2
inhouse,5
creation,3
rocky,1
prodigious,1
colossal,1
sprouts,38
leporine,1
indeed,21
mm,1
tremendous,2
exhilarating,1
buttery,6
eradicate,1
behaviour,1
unforgivable,1
peaceful,3
institution,7
moving,9
ac,14
afternoons,2
ceiling,15
fans,10
sunlight,1
cheapest,5
weekdays,4
replace,7
earlier,18
haunts,1
saddened,4
thrilled,7
san,14
tropol,1
discover,6
setup,4
courtyard,1
terrasse,25
prettier,1
cobalt,1
fence,3
details,10
central,5
strung,2
intimate,18
unisex,1
forewarned,2
closes,6
locks,2
yikes,2
embossed,1
metaled,1
coffered,1
tiles,3
walls,28
garage,5
overhead,4
summertime,4
creating,2
breezy,2
humongous,4
cheesebased,1
sisters,6
offered,47
standby,2
thankfully,17
northern,18
offerings,18
bananas,7
currents,1
amazingly,23
youngest,2
messy,12
cauliflower,24
doctored,1
accompanying,8
icing,5
cafes,3
lait,3
garnishes,3
plated,14
manning,1
strongly,15
decaf,1
passing,15
chilis,8
custom,3
cheeses,4
loaded,13
delectable,14
cakes,20
batter,13
massive,23
satisfied,68
juuuust,1
hesitate,16
specific,8
americanos,2
herbal,3
pomegranate,3
hibiscus,7
ample,11
indoors,3
outdoors,3
plugs,1
computer,3
4th,4
office,5
swearing,1
member,3
exaggerating,3
drinkable,3
tap,15
luke,10
swallowed,1
fyi,9
force,11
tactics,2
earned,7
questionable,9
twigs,2
picked,34
term,4
children,14
cups,13
gladly,2
inquired,1
charged,17
reassured,3
genius,2
math,1
sips,5
proved,1
sufficient,3
attitudes,4
pubic,1
nationwide,1
anytime,8
34x,1
weekvisit,1
514s,1
culture,17
serious,16
business,28
bilingual,7
accomodating,2
stuffy,4
slammed,3
epically,1
thickly,2
sliced,41
fanatical,1
treated,19
contains,8
converted,3
multistory,1
brick,14
former,7
painted,1
distinctive,1
pale,2
purplishblue,1
trim,1
stand,39
oldfashioned,1
stamped,2
tin,4
ceilings,5
stepdown,1
section,15
booths,8
assortment,6
paintings,4
sculptures,1
warmer,2
fencedin,1
lush,4
fullsize,1
gently,3
string,3
distant,1
sounds,15
tamtams,1
mountroyal,1
vegfriendly,1
hearty,39
lean,11
heavily,13
read,51
carefully,9
favourites,19
barley,4
pleased,34
bellywarming,1
effect,3
minted,1
cucumbers,29
thinly,16
apples,2
mint,28
coffees,4
multitude,3
courtesy,3
ilesansfils,1
catch,10
email,3
webrelated,1
cafés,1
laptops,1
papers,2
writing,18
journals,1
sketching,1
pads,1
true,37
tradition,3
expats,1
locals,27
hipsterish,1
exaggerated,2
nauseating,3
stomachache,1
balcony,1
gems,7
eden,1
flowing,1
coy,1
mismatched,2
sets,8
mother,14
quinoa,21
brother,13
sting,1
bee,1
attraction,4
established,1
charmingly,1
smoothiesdrinks,1
barely,60
wellcrafted,1
farmers,1
market,83
shot,16
hook,4
whether,25
coffeelunch,1
tooerved,1
swanky,4
melon,5
garnish,10
impossible,12
plopped,3
acidic,5
reduce,1
gawwwwwwd,1
adore,3
february,1
birthday,35
comfy,9
mentioned,31
heaven,17
convinced,5
involve,2
deliciousness,8
predominately,1
dropped,19
mountain,8
venue,18
arty,1
semi,4
relaxed,21
attention,39
officially,6
patiogarden,1
nicest,5
grand,5
showing,10
stumbled,23
pontoon,1
vacation,23
minipicnic,1
du,21
impeded,1
enjoyment,2
excess,4
creamcheesebased,1
lactoseintolerant,1
degree,5
offkilter,1
bonus,20
points,13
environmentally,1
takeaway,8
containers,12
aged,2
pear,4
vegenaise,1
delicioso,1
mistook,1
agree,22
ari,1
ginormous,4
dislike,6
fond,2
starting,17
drops,1
apathetic,1
f,4
example,10
forks,4
attempts,5
flag,12
resulted,2
visibly,3
infer,1
lil,2
sara,1
loveliest,1
vintage,1
mon,10
goût,2
vegetations,1
mornings,1
errrydayyy,1
enjoying,18
nature,4
delighting,1
philosophical,1
convos,1
lits,1
resemble,1
fairys,2
den,4
existed,1
vanilla,6
syrup,17
fruits,8
thoroughly,20
shall,4
andor,8
sealed,4
albert,1
camus,1
psychology,1
random,24
behavioural,1
promised,7
solo,10
shift,2
onto,23
pays,6
homage,3
70s,2
slapstick,1
feature,3
caffeine,2
tall,7
whipped,3
perched,2
atop,2
joked,2
wood,11
latté,1
banana,15
ivegotanafternoonoffandwanttoreadmybookoveracoffee,1
topnotch,4
intolerance,2
damned,1
dairyfree,1
piles,3
thicklycut,1
traded,2
organic,12
locally,2
yay,4
porch,1
forgotten,10
forbidden,1
thrill,1
library,4
housemade,3
2nd,16
waitresswaiter,1
intolerant,2
believed,1
double,17
assured,6
frustrated,2
transport,2
chicago,4
daytime,2
wound,8
cats,2
cat,4
opposed,13
blackcurrant,2
featured,6
brew,2
prepackaged,3
lingered,2
eavesdropping,1
fellow,11
natural,11
conversation,22
decently,9
unorthodox,1
sunroom,1
shady,4
flowers,11
roasting,1
baking,2
shelves,3
history,2
trade,5
wander,4
toward,11
nap,1
wake,2
congrats,4
pat,5
bloated,2
weighed,2
lethargy,1
clouds,1
grain,5
cocaine,1
vessel,2
enormous,11
cutely,2
rear,3
quirky,6
design,15
absolute,19
monster,2
threestory,1
slabs,1
drizzled,1
barfe,1
santropoo,1
necessary,5
puke,1
lame,3
impersonal,1
headed,7
cuz,5
stomachs,3
ached,1
antique,1
pressed,3
grows,1
colorfully,1
selected,12
orginally,1
spiral,2
abysmal,3
boyfriend,84
receive,13
gourmet,12
college,11
roommate,3
discovered,19
nudge,2
monday,24
canada,48
californian,1
letting,3
discussions,1
knows,17
necessarily,7
memorable,20
enthusiasm,1
stems,2
perspective,7
luxury,4
sound,11
fruity,12
load,3
combine,4
gain,1
interest,6
balancing,2
accurately,3
furthermore,7
foot,15
tree,7
vegetation,1
hippie,5
applies,1
preferred,23
drinker,2
wondering,5
alot,9
bets,2
lunches,1
university,17
sessions,1
hungover,2
solitary,1
ravishings,1
whither,1
carrotyraisiny,1
feed,16
murals,1
beauuutiful,1
leafy,4
montrealer,1
centimeters,1
varies,7
justified,3
stride,1
secondary,1
function,2
mobile,2
lusting,1
targets,1
win,7
amongst,8
montréalaise,2
florentine,2
bagels,2
perfection,45
pickmeup,1
allnighter,2
festival,4
nuit,4
blanche,2
weekend,58
stops,3
soupschili,1
renowned,1
mousse,11
figurines,1
decorations,10
venturing,2
apprehensive,2
number,53
stacked,3
limit,2
hideaway,2
utilized,1
fixings,3
hummus,15
onsite,1
handful,14
nestled,6
orange,41
rim,5
mug,3
somewhat,36
adults,7
families,5
young,24
playing,11
pittoresque,1
overthetop,1
crazyamazing,1
fool,6
boob,1
accidentally,5
sonnet,1
blissfully,1
goodness,37
appear,7
fear,5
steer,2
writers,1
encounter,4
sodas,3
odds,2
ends,11
hiding,7
nook,2
cranny,1
harlequins,1
lute,1
monkeys,1
ancient,4
diving,1
helmets,1
bass,10
everyones,6
visual,6
cortex,1
ponder,2
endlessly,1
chops,5
jambon,1
menthe,1
cucumber,83
housecafe,1
poorly,3
lb,1
practically,11
uneatable,1
setting,31
quebecois,1
softest,3
sandwich12,1
jour,5
borscht,1
create,7
loses,3
due,45
coordinate,1
arriving,20
hanging,24
fountain,6
cheesy,9
bagel,6
hippy,4
coziness,1
besides,20
favor,11
garnished,5
everybody,10
freshness,18
raining,8
fairylike,1
staring,6
finding,15
italian,6
ten,24
disappoint,48
previous,25
rectifying,1
asap,4
tolerated,1
franglais,1
creepy,1
minarets,1
fingers,9
crusty,1
textural,1
welllll,1
poured,12
impeccable,14
oversell,1
interested,3
fiber,1
wonderbread,1
dye,1
carnivores,5
wellknown,1
highquality,1
fairtrade,1
production,2
distribution,1
roasters,1
sweat,6
bringing,16
slate,1
flagstone,1
paths,1
bauble,1
foliage,2
bubbling,1
curl,1
cuppa,1
banter,1
floating,9
sidenote,1
deux,2
warning,19
hadnt,11
wouldve,22
address,5
alike,8
beaten,3
path,2
mostlyresidential,1
monstersized,2
breadfresh,1
belief,2
complemented,4
moderately,5
tight,17
cozya,1
streaming,1
skylights,1
watch,69
squirrels,1
play,11
expansive,2
facts,1
slaps,3
waitstuff,1
layout,6
borsch,1
drinkhowever,1
via,9
blown,24
dependably,1
demanding,2
ass,7
pen,3
furiously,1
marking,2
article,1
hurt,2
stuck,13
pecans,1
greatness,1
complained,11
burger,156
innovatively,1
oranges,6
melons,4
cherry,9
welldone,3
hip,27
minus,5
tapacio,1
reputation,11
aurore,1
boreale,1
mangues,1
mentales,1
decades,2
paying,36
dealing,2
connection,1
europeans,1
france,5
epitomized,1
inner,1
contradictions,1
bougie,1
fauxpoor,1
class,10
tries,6
woodeny,1
featuring,2
shit,8
crappy,4
promote,1
remotely,2
activisty,1
heaped,1
hide,4
everytime,11
bikeriding,1
ultimately,10
fucking,2
mcdonalds,5
wallet,7
pillaged,1
subpar,10
charmless,1
comment,18
lives,8
understands,3
aesthetic,12
improve,11
remain,3
alrighttasting,1
appropriately,3
bum,2
pissing,1
alleyway,1
chinchilla,1
fur,1
wtf,5
spare,4
swiftly,2
country,10
def,25
provides,10
community,4
benefits,2
goto,21
annoyingly,1
spotty,5
ribs,10
soupsandwich,1
pm,59
fashioned,6
soak,7
laid,10
atmosphereno,1
hurry,13
pressure,5
al,22
fresco,5
presumably,4
appetizing,5
description,16
boasting,2
devastating,1
unimpressed,7
result,11
squishy,3
proportions,3
sorta,3
towered,1
meager,2
components,3
sparsely,3
covering,1
majority,5
consisted,11
spoiled,7
equal,3
countless,9
shine,7
vegetarianfriendly,2
differently,2
raised,5
occurred,1
irondeficient,1
dabbling,1
decadent,6
rye,1
tripledecker,1
nutandseed,1
exotic,14
mouthwatering,4
recreate,5
introduce,4
culinary,6
fenced,1
dimlylit,1
sip,4
disorganized,5
terribly,7
chaotic,5
preferably,2
hippies,1
hipsters,1
acknowledged,2
sir,1
kp,1
cassis,1
hangover,6
helped,26
dangerously,1
apt,1
deducted,1
swears,1
tomatos,2
consist,5
assigned,2
roughly,14
reassigned,1
patronizing,2
text,4
telling,10
sent,7
grotesque,1
nah,2
loads,7
vegesandwich,1
thumps,1
lovers,11
mount,3
royale,1
gardens,1
yeah,19
partowner,1
overworked,5
faced,2
architectural,1
salvage,3
abounds,1
permits,3
conscious,3
nonetheless,15
funny,19
polite,62
nudging,1
arrives,6
starving,26
agitated,1
ruin,4
absorbed,3
eyes,27
touching,4
awakened,1
arrival,11
overflowing,2
gabbed,1
weeknight,3
refilling,1
consumed,3
squash,15
socially,1
wheels,1
program,1
gotta,17
pile,7
veggiesmeat,1
trendy,36
mold,1
ridden,1
dusty,1
notice,18
updated,4
response,2
carry,5
nuclear,1
disaster,1
meltdown,1
japan,22
puzzled,2
theyd,9
elapsed,1
investment,2
concept,18
compare,26
sweetened,2
insist,1
meet,18
elsewhere,29
illusions,1
hefty,6
narrowly,1
escaping,1
tamtam,1
drummers,1
refuge,1
dropping,6
jolt,1
leisurely,6
stint,1
garth,1
gracious,5
hosts,3
social,14
mission,4
okayish,1
untrained,1
genuinely,8
clever,1
mindful,4
parttake,1
eatables,1
lends,3
modern,37
soaking,3
quiet,39
priority,4
tie,1
shortage,1
pocs,1
color,10
artistic,1
scene,15
obvious,9
inviting,18
outback,1
colder,2
temps,5
hungarian,1
soo,8
chowder,3
potatoes,32
sooner,4
commented,2
cow,10
fastest,2
strip,9
club,6
milkmaid,1
da,8
action,8
fo,2
realz,1
reminds,19
bands,2
90s,3
man,56
mustache,1
routinely,1
counterpoint,1
schwartzs,1
laidback,1
flavoured,6
ways,7
purees,1
boring,13
hippieish,1
plateaus,1
apartments,1
meaning,13
spied,2
peoples,9
lonely,5
rocks,5
biscotti,1
freshest,10
lay,3
drawbacks,2
laughs,1
deserved,7
apparently,35
attempt,4
save,18
block,16
urbanrenewal,1
demolition,1
puts,7
hall,8
fame,1
planner,1
chillest,1
sublime,6
devoted,2
understandable,3
basis,8
conscience,1
roulant,1
mealsonwheels,1
charity,1
blend,15
cornerstone,1
lacquered,1
unpalatable,1
heap,3
wild,6
explore,9
mystical,1
hilarious,5
stirred,6
properly,23
occasions,5
lumps,2
cocoa,1
powder,2
offbeat,1
skeptical,15
stones,1
curt,3
password,2
interaction,1
greet,1
tips,28
worked,24
fall,19
deli,2
pointless,3
boyfriends,8
unhappy,6
clearer,2
osheaga,2
figured,15
fairlylarge,1
judgement,4
experienced,13
unforgivably,1
judging,3
consensus,1
sucks,7
albeit,6
closetoanhour,1
coupled,2
reconsider,3
talk,38
compliments,10
hostess,19
careless,1
floor,66
expression,1
emotions,1
promising,8
spouse,4
digest,2
tourists,19
indifferent,3
downright,4
circumstances,2
bordering,5
inedible,5
terraceshadysunny,1
august,3
splashes,1
background,15
limitedmostly,1
bevs,1
plantains,2
poached,13
condiment,8
oatmeal,2
overflow,1
helpings,3
awning,3
walks,4
noon,6
todays,1
powered,1
rated,14
clt,1
rankings,2
beed,2
inch,3
slapped,2
laughing,2
silliness,1
gf,7
news,7
reflection,1
contemplate,1
larger,31
subtlety,2
stood,18
braver,2
kinds,24
americans,8
breading,14
grease,9
broccoli,67
uber,18
website,29
outdelivery,2
aunt,21
dai,17
google,12
entertaining,8
lockdowns,2
cuisines,13
tiě,2
bn,2
niú,2
li,4
braised,42
belly,39
hóng,2
shāo,2
ròu,2
dùn,2
fěn,2
tiáo,2
rectified,2
mains,40
overbreaded,2
becomes,5
mess,23
everywhere,23
reusable,2
avoids,2
ex,6
package,4
individual,15
forums,2
experiences,23
placed,23
exceptionally,6
condition,3
packaging,7
ecstatic,3
cumin,11
bookshelf,3
donate,2
sweetheart,3
coke,13
ale,3
declined,7
savored,5
levels,7
vouch,8
auntdai,13
diced,7
szechuan,25
overfried,2
nyc,31
moisture,6
upside,3
gloomy,3
switches,2
sichuan,10
upstairs,26
saj,2
mahal,2
thursday,26
630pm,7
nicer,14
heck,10
canadianized,2
pages,4
handwritten,6
written,16
2x,3
twicecooked,2
peppercorns,3
fatty,33
excellently,4
tender,137
mapo,11
parsley,6
numbness,2
délice,2
oriental,7
celebrate,12
lunar,2
ushered,1
circular,3
susan,1
horrid,3
trickled,1
roommates,1
chagrin,1
abhors,1
unctuous,1
sacha,1
sizzling,10
faultlessly,1
fragrant,11
perusal,1
owners,27
insightful,1
shockingly,2
friendliness,3
numbing,2
kick,50
decreased,5
seaweed,51
tso,10
souce,1
met,13
dì,1
sān,1
xiān,2
gàn,1
biān,1
dòu,2
jio,1
skin,24
liáng,1
bàn,1
qiān,1
zhāng,1
suān,1
là,1
sī,2
shu,5
bāo,1
cài,1
glorious,3
chefs,56
correctly,9
writes,1
item,41
specimen,1
render,1
pointing,6
mirror,2
meaningless,1
obsolete,1
saddens,1
trashy,1
pulp,1
thrown,8
fleuve,1
saintlaurent,3
hightailed,1
internet,2
hole,33
mompops,1
joints,9
freeze,1
butts,2
lets,30
discovery,11
sauté,9
itll,10
refillable,1
plain,17
endless,9
fount,1
inherit,1
commentary,1
comparing,2
anyway,34
greasiness,1
sniff,1
weight,4
dryfriend,1
complex,17
leans,3
quarantine,4
began,6
aromatic,7
perfectlyseasoned,1
assuring,1
authentically,3
renditions,1
growing,4
porkbelly,1
pickup,9
usual,57
organized,3
advance,22
ensure,4
sanitize,1
reader,1
loyalty,2
rewards,3
begins,2
supporting,4
neiges,6
fillet,4
55and,1
bottomless,1
twostory,1
lebanese,1
indicator,3
asians,11
speaks,10
authenticity,23
po,4
sauteed,13
closer,8
concordia,19
buses,1
metros,1
mixture,11
professional,17
kung,15
pao,13
peanuts,51
tsingtao,3
lager,1
recommendation,24
doubts,3
chinise,1
surpassed,4
existing,3
bold,8
websites,1
opting,1
westernized,9
kills,1
advice,10
filets,2
soupy,15
drier,2
god,16
cheat,2
veganism,1
cotes,1
soaked,6
completed,3
foodie,14
leg,1
kazu,3
korean,9
ganadara,2
yea,6
warned,13
hehehe,1
selecting,4
throwing,3
bus,5
paired,14
hotpot,4
rustic,5
squid,32
tripe,16
studentfriendly,1
acceptable,11
1st,10
sept,3
dunplings,1
sizzler,1
lingers,1
accentuates,1
brutally,1
notes,36
ditto,1
côtesdesneiges,1
remembers,1
spoke,33
mandarin,9
eggplants,13
ignore,13
brand,8
shocking,4
site,9
burned,5
ashes,1
lamb,44
hesitant,4
excessively,6
seasoning,31
healthily,1
feb,3
owned,8
gen,1
discussion,4
alternative,12
udon,18
exquisite,10
branches,2
dongbei,1
uni,5
hock,1
overwhelming,16
filet,11
perfectoon,1
clme,1
search,15
damn,27
juicy,28
spicyhot,1
gatherings,2
greater,4
keeps,5
locations,25
mustorder,1
intestines,3
singapourean,1
singapore,30
bs,2
oyster,17
caveat,5
leeway,1
eve,9
cotedesneiges,2
neutral,3
standards,24
ultra,2
request,12
sooooo,9
wellbalanced,1
explosion,4
mothers,7
pleaser,1
finger,6
licking,2
seasonal,11
forgot,43
good！！food,1
style！i,1
chicken！4,1
stars！！！i,1
it！,1
nostalgia,2
stew,20
legendary,2
competitive,6
wind,5
blows,4
côtedesneiges,5
hold,11
lobby,8
renaissance,12
marriott,5
hai,6
peking,18
gummy,7
preference,18
british,2
caught,9
proper,9
voulant,2
faire,2
changement,3
jai,17
décidé,2
dessayer,2
asiatique,2
plusieurs,4
nourriture,6
devrait,2
plaire,2
tout,11
monde,3
sushi,109
ramen,77
salade,4
repas,9
végé,2
porc,11
poulet,14
manque,2
vraiment,8
choix,4
essayé,4
général,6
dois,2
dire,2
meilleur,4
mangé,4
était,12
tendre,2
légèrement,4
pané,2
suffisamment,2
présente,2
délicieuse,4
pour,17
accompagner,2
accompagnement,2
bok,39
choy,38
frit,4
riz,4
blanc,2
ne,11
suis,8
nétait,5
mauvais,2
trouvais,2
ça,4
goutais,2
rien,4
amie,2
dit,2
cétait,7
goûteux,8
goûte,2
moi,2
alors,4
blâme,2
recette,2
jaurais,2
préféré,2
quelques,2
légume,2
comme,8
carotte,2
compagne,2
prit,4
nouilles,61
shangai,2
elle,6
aimé,4
son,21
frais,4
aussi,6
tonkatsu,2
préparé,2
dans,11
bouillon,7
sagit,2
dun,2
dhôtel,5
lendroit,3
huppé,2
quun,2
traditionnel,2
prix,6
reflète,2
moyenne,2
sont,7
partir,2
montant,2
men,12
coûté,2
après,3
taxes,15
seul,3
avant,3
pourboire,2
amène,2
touche,4
qualité,3
ingrédients,2
lensemble,3
retourner,4
retournerais,2
probablement,2
souvent,2
si,8
abordable,3
nest,4
endroit,3
hyper,3
cher,2
karaage,3
chirachi,2
overpowered,9
visually,6
7pm,9
received,44
sight,9
vanished,2
discussing,3
management,14
staffed,4
appies,2
advise,9
delays,2
staffing,3
pours,2
skimpy,2
bubbly,4
personality,4
alcoholic,7
mojito,12
starter,14
shiitake,12
szechwan,5
shouldnt,19
upscale,25
mey,2
pics,10
east,28
guillaume,2
hayley,2
finest,6
pleasure,19
miso,22
cod,9
eight,5
poke,13
sashimi,18
nonfushion,2
bartenders,16
sam,7
maria,2
mixologist,3
tou,2
apetit,2
yusheng,2
vinaigrette,8
textures,13
crunchy,38
delucious,2
neat,10
scheme,2
chi,1
haha,12
hehe,1
awed,4
7s,1
suited,4
situated,14
panasian,1
contrasts,4
immediate,2
reaction,7
entering,9
separate,18
dimmed,2
contemporary,6
influences,4
vibrant,8
décor,13
creates,5
settings,6
buzzing,4
happening,8
separated,1
intricate,1
prepare,24
handpainted,1
beauty,4
describing,1
evident,4
pride,5
expert,16
contrast,4
sweetness,18
sea,13
malaysia,4
accustomed,7
unable,5
satisfy,18
cravings,15
memory,4
lane,1
gorgeously,2
spoilt,1
stunning,14
tray,7
soufflé,2
spoil,1
unforgettable,3
maki,19
qualify,1
harder,5
diningdrinking,2
exemplary,2
nontraditional,1
umami,5
tartar,16
nori,1
overstuffing,1
lantern,4
herbaceous,2
sake,11
delight,11
mileage,1
bartender,32
providing,3
techniques,1
hung,3
sing,2
song,3
unrelenting,1
praise,3
covers,5
loves,20
cocktails,96
boot,3
yushen,1
rotten,1
qs,1
vie,5
rates,1
candidates,1
comparison,11
dhote,13
chic,21
dj,6
cocktail,46
clump,2
responsive,9
avoiding,3
hubby,17
8pm,6
booth,6
nonbooth,1
weirdly,2
designed,8
uncomfy,1
slid,1
glance,6
bulgogi,1
bibimbap,3
platter,62
phenomenally,1
major,10
upsell,1
moon,2
explode,4
monotonous,1
present,5
differentiate,3
payments,4
spending,6
rip,2
figure,7
postwar,1
palace,1
restauranthotel,1
shell,12
overlooked,2
suitable,2
pancakes,18
resembling,2
crepe,10
wraps,3
control,4
connected,2
parties,5
wfri,1
rocking,1
dudes,7
arnt,1
guluilami,1
sp,4
apps,12
keeping,10
bowel,6
sangria,47
dwindles,1
sheik,1
south,30
samurai,1
tiffany,1
bartendermixologist,1
provided,20
5star,4
extraordinary,15
weve,50
upbeat,5
lounge,6
clubby,1
obnoxious,2
punch,12
manageable,4
tastey,1
panang,22
hospitality,7
wrote,4
hmm,4
pulling,17
buffetcheese,1
omelette,8
benedict,11
couples,8
chopsticksfork,1
splashed,1
shirt,7
unprompted,1
seltzer,1
stunningly,1
spoton,1
buffet,6
hitormiss,1
kimchi,39
hamachi,5
fishs,1
scotch,3
slowmelting,1
penang,5
shanghai,24
rocked,1
tint,3
upper,3
painfully,2
sampling,5
appetizersmall,1
andrew,3
se,6
dorval,3
reservations,58
shorthanded,2
l,12
supply,2
confusion,5
gap,5
schezuan,4
soups2,2
appetizers1,2
dish2,2
dishesn,2
salth,2
dépanneur,2
shrimpchicken,2
spinach,43
enjoyable,27
cleanliness,13
clothes,7
fortunately,12
cap,3
ontario,5
voicemail,5
mmm,2
lower,20
whatsoever,4
wants,7
emeraude,2
emerald,2
shows,7
reflects,9
western,19
primarily,5
shorter,4
frying,3
lightly,16
adding,19
coating,6
melt,5
novel,3
vancouver,20
seemingly,5
presence,7
cultural,5
benefit,3
implies,2
airport,6
qaa,2
mall,31
questioned,2
understood,7
swear,8
dep,1
amazed,11
thaichinese,3
particularly,33
doused,2
herbs,25
effectively,1
cares,7
pink,16
neon,5
discotheque,1
dancing,4
dad,18
persons,2
entries,2
remains,3
singapour,6
lachinedorval,1
platters,3
leaning,2
optimally,2
happily,10
misled,2
translucent,3
hotter,5
wednesday,14
curried,6
anybody,2
moment,7
somebody,5
r,9
prioritized,3
happier,2
picky,35
thankful,7
10th,1
premium,3
agreed,19
conditions,2
prior,14
promotion,1
reserved,25
grungey,2
cushions,10
edamame,55
calamari,48
tataki,10
tossed,12
rainy,26
pushed,8
msg,61
gyoza,3
gyozas,2
succulent,9
tartare,19
kale,39
driving,5
solely,5
dealt,6
vines,2
grenade,9
ghetto,23
beers,16
false,3
advertising,2
summery,2
blueberries,2
limes,6
lemons,3
ginny,2
cbear,3
bang,21
buck,7
shallots,6
meatballs,10
75dish,2
wee,5
fusion,39
sketchy,6
ligjts,2
amd,2
fireplace,5
mingle,2
homely,5
tapas,47
thaï,13
pisco,26
9pm,9
starts,11
1030pm,3
djs,2
anniversary,8
fries,70
disco,4
paris,5
shots,10
quieter,4
croquettes,5
skewers,40
accompaniment,6
indooroutdoor,2
skews,2
canadiens,2
poutine,85
unexpectedly,4
january,5
popcorn,4
bed,13
brasserie,1
pamika,2
wedding,5
signs,12
groom,1
entirety,2
preparations,4
aggressively,1
harassed,1
drunk,6
helplessly,1
yelled,5
appalled,1
frankly,12
unsafe,1
disprespected,1
snooty,3
phones,2
pricing,22
system,9
relative,2
refuse,3
substitutions,2
standout,4
thoughtful,6
virgin,1
designated,1
shaft,1
incur,1
2030min,1
round,41
honour,7
3plate,1
5plate,1
deals,2
capably,1
snotty,2
justify,8
gonna,10
bars,9
lanterns,15
fire,14
ironically,2
awkward,14
industry,6
pitcher,11
vodka,7
talkative,2
metro,29
cab,1
weakest,1
overfilled,1
intended,3
unsatisfied,5
kitchenrelated,1
noises,3
reserve,32
steak,22
frite,1
coréenne,1
superb,24
barrman,1
kings,2
verry,1
pub,1
5a7,1
tamarind,3
margarita,1
deeply,2
uninteresting,1
em,3
concepts,1
intrigued,4
samosas,10
outdoorindoor,1
sand,8
beach,2
event,7
cranberry,3
hipsterchill,1
asianfusion,1
future,15
apart,25
thaisingaporean,1
greatly,7
permitting,1
prosecco,3
revival,2
cauli,2
mac,80
multidimensional,2
marinade,7
topping,15
clumps,2
seconds,15
compassion,3
bap,2
avo,3
ridonculously,2
indicates,3
involvement,2
ninja,2
whisper,2
masterfully,4
zested,2
subtle,15
spectacular,25
gastronomic,3
unlucky,4
european,3
dressings,6
lasagna,46
disappoints,9
sandwhich,4
partner,23
highend,2
bellies,5
comfort,37
redeemed,4
indulge,7
improved,4
engaging,2
heartfelt,2
enthusiastic,3
nightday,2
transformation,2
tau,6
conclusion,5
monklands,2
newest,2
sister,32
kupfert,3
kim,4
ranging,6
highlighted,4
easier,7
dietary,10
restrictions,9
benny,6
ndg,8
wedges,8
patty,16
buttered,2
brioche,2
mocha,4
nutbased,2
cheesecakes,2
flakes,10
sprinkled,5
benedictine,2
omlette,1
healthier,6
critic,1
evaluation,1
underpar,1
chloé,1
ignores,2
barcashierphone,1
samosa,5
spaghetti,11
alfredo,2
superbe,1
afford,5
busboy,1
alleviate,2
workload,1
aboveaverage,1
buckwheat,4
taco,2
notoriously,2
receipt,3
smells,6
wonderfull,1
covid19,3
crunchie,1
delicousand,1
sufficiently,2
nephew,1
wedge,4
delicous,2
selves,1
shakes,3
sceeled,1
burrito,74
baconcheeseburger,1
ubereats,4
wed,21
held,9
exists,1
deserve,13
relatives,5
nutritious,1
eatin,1
fever,2
textured,7
amplify,1
ahhhhmazing,1
lamps,2
plantlooking,1
veganplantbased,1
benedictlike,1
involved,3
instagrammable,2
sparkling,8
deserves,14
abundance,4
reliance,1
grains,3
cora,1
hurts,1
content,2
aux,5
vivre,1
goood,5
compensate,6
devine,2
grainy,2
scramble,2
extensive,21
glutenfree,7
consuming,2
blended,7
afterward,4
charging,6
notably,5
inspired,15
complement,9
wines,8
bills,14
impolite,2
manners,2
minimal,9
chillies,9
spicier,12
needless,8
finishing,18
bucket,9
happens,17
facebook,5
respond,3
gotten,16
trick,6
slipping,3
panco,2
trapped,4
narrow,12
spanish,3
aforementioned,4
ink,4
imparting,2
prep,10
suspicions,2
nonasian,4
imma,2
skimmed,2
engage,3
tang,3
panko,3
counted,4
halves,4
undercooked,22
port,39
traps,6
hà,11
unpretentious,6
accents,4
reminiscent,12
wallpaper,4
bamboowicker,2
accessories,2
elevate,2
viet,35
impress,14
currently,8
oriented,2
utterly,11
basement,15
rechecking,2
realizing,4
claims,3
accompanied,9
amid,2
shimp,2
squidink,2
tu,3
tapioca,10
deco,4
speakeasy,9
